ScenarioID,Iteration,Timestep,TransitionGroupID,Amount
128,1,2011,Ag Contraction: Western Larch Group [Type],5200
128,1,2011,Ag Contraction: Western Oak Group [Type],5300
128,1,2011,Ag Contraction: Western White Pine Group [Type],5200
128,1,2011,Ag Contraction: White/Red/Jack Pine Group [Type],5100
128,1,2011,Ag Contraction: Grassland [Type],9200
128,1,2011,Ag Contraction: Shrubland [Type],5600
128,1,2011,Ag Contraction: Wetland Herbaceous [Type],6600
128,1,2011,Ag Contraction: Wetland Woody [Type],6100
128,1,2011,Ag Contraction: Cropland,196600
128,1,2011,Ag Contraction: Pasture,196600
128,1,2011,Succession Post Fire: Alder/Maple Group [Type],1600
128,1,2011,Succession Post Fire: Aspen/Birch Group [Type],2100
128,1,2011,Succession Post Fire: California Mixed Conifer Group [Type],4200
128,1,2011,Succession Post Fire: Douglas-fir Group [Type],4500
128,1,2011,Succession Post Fire: Elm/Ash/Cottonwood Group [Type],1300
128,1,2011,Succession Post Fire: Exotic Hardwoods Group [Type],1600
128,1,2011,Succession Post Fire: Exotic Softwoods Group [Type],1700
128,1,2011,Succession Post Fire: Fir/Spruce/Mountain Hemlock Group [Type],5000
128,1,2011,Succession Post Fire: Hemlock/Sitka Spruce Group [Type],1300
128,1,2011,Succession Post Fire: Loblolly/Shortleaf Pine Group [Type],1700
128,1,2011,Succession Post Fire: Lodgepole Pine Group [Type],2400
128,1,2011,Succession Post Fire: Longleaf/Slash Pine Group [Type],1600
128,1,2011,Succession Post Fire: Maple/Beech/Birch Group [Type],1600
128,1,2011,Succession Post Fire: Oak/Gum/Cypress Group [Type],1300
128,1,2011,Succession Post Fire: Oak/Hickory Group [Type],500
128,1,2011,Succession Post Fire: Oak/Pine Group [Type],1600
128,1,2011,Succession Post Fire: Other Western Hardwoods Group [Type],2400
128,1,2011,Succession Post Fire: Other Western Softwood Group [Type],2300
128,1,2011,Succession Post Fire: Pinyon/Juniper Group [Type],2500
128,1,2011,Succession Post Fire: Ponderosa Pine Group [Type],3500
128,1,2011,Succession Post Fire: Redwood Group [Type],1800
128,1,2011,Succession Post Fire: Spruce/Fir Group [Type],1200
128,1,2011,Succession Post Fire: Tanoak/Laurel Group [Type],1400
128,1,2011,Succession Post Fire: Tropical Hardwoods Group [Type],1800
128,1,2011,Succession Post Fire: Western Larch Group [Type],1300
128,1,2011,Succession Post Fire: Western Oak Group [Type],2500
128,1,2011,Succession Post Fire: Western White Pine Group [Type],2000
128,1,2011,Succession Post Fire: White/Red/Jack Pine Group [Type],1800
128,1,2011,Succession: Post Fire Recovery,58500
128,1,2012,Urbanization: Open [Type],50500
128,1,2012,Urbanization: Low [Type],36300
128,1,2012,Urbanization: Medium [Type],26600
128,1,2012,Urbanization: High [Type],6900
128,1,2012,Intensification: Open to Low [Type],3200
128,1,2012,Intensification: Open to Medium [Type],12200
128,1,2012,Intensification: Open to High [Type],700
128,1,2012,Fire: High Severity [Type],57600
128,1,2012,Fire: Medium Severity [Type],135500
128,1,2012,Fire: Low Severity [Type],471900
128,1,2012,Insect: High Severity [Type],115300
128,1,2012,Insect: Medium Severity [Type],269900
128,1,2012,Insect: Low Severity [Type],796700
128,1,2012,Forest Harvest: Forest Clearcut [Type],1635200
128,1,2012,Forest Harvest: Forest Selection [Type],84200
128,1,2012,Ag Expansion: Pasture [Type],51200
128,1,2012,Ag Expansion: Cropland [Type],368500
128,1,2012,Ag Expansion,419700
128,1,2012,Ag Contraction,93800
128,1,2012,Urbanization,120300
128,1,2012,Intensification,16100
128,1,2012,Fire,665000
128,1,2012,Insect,1181900
128,1,2012,Forest Harvest,1719400
128,1,2012,Ag Contraction: Alder/Maple Group [Type],2100
128,1,2012,Ag Contraction: Aspen/Birch Group [Type],3400
128,1,2012,Ag Contraction: California Mixed Conifer Group [Type],3100
128,1,2012,Ag Contraction: Douglas-fir Group [Type],2300
128,1,2012,Ag Contraction: Elm/Ash/Cottonwood Group [Type],3200
128,1,2012,Ag Contraction: Exotic Hardwoods Group [Type],2700
128,1,2012,Ag Contraction: Exotic Softwoods Group [Type],3000
128,1,2012,Ag Contraction: Fir/Spruce/Mountain Hemlock Group [Type],2400
128,1,2012,Ag Contraction: Hemlock/Sitka Spruce Group [Type],2200
128,1,2012,Ag Contraction: Loblolly/Shortleaf Pine Group [Type],3400
128,1,2012,Ag Contraction: Lodgepole Pine Group [Type],2300
128,1,2012,Ag Contraction: Longleaf/Slash Pine Group [Type],2100
128,1,2012,Ag Contraction: Maple/Beech/Birch Group [Type],3700
128,1,2012,Ag Contraction: Oak/Gum/Cypress Group [Type],4000
128,1,2012,Ag Contraction: Oak/Hickory Group [Type],6200
128,1,2012,Ag Contraction: Oak/Pine Group [Type],2800
128,1,2012,Ag Contraction: Other Western Hardwoods Group [Type],3000
128,1,2012,Ag Contraction: Other Western Softwood Group [Type],2300
128,1,2012,Ag Contraction: Pinyon/Juniper Group [Type],2900
128,1,2012,Ag Contraction: Ponderosa Pine Group [Type],2900
128,1,2012,Ag Contraction: Redwood Group [Type],2900
128,1,2012,Ag Contraction: Spruce/Fir Group [Type],3800
128,1,2012,Ag Contraction: Tanoak/Laurel Group [Type],2400
128,1,2012,Ag Contraction: Tropical Hardwoods Group [Type],1800
128,1,2012,Ag Contraction: Western Larch Group [Type],3200
128,1,2012,Ag Contraction: Western Oak Group [Type],2900
128,1,2012,Ag Contraction: Western White Pine Group [Type],2100
128,1,2012,Ag Contraction: White/Red/Jack Pine Group [Type],2700
128,1,2012,Ag Contraction: Grassland [Type],3400
128,1,2012,Ag Contraction: Shrubland [Type],2200
128,1,2012,Ag Contraction: Wetland Herbaceous [Type],2500
128,1,2012,Ag Contraction: Wetland Woody [Type],3900
128,1,2012,Ag Contraction: Cropland,93800
128,1,2012,Ag Contraction: Pasture,93800
128,1,2012,Succession Post Fire: Alder/Maple Group [Type],1000
128,1,2012,Succession Post Fire: Aspen/Birch Group [Type],1500
128,1,2012,Succession Post Fire: California Mixed Conifer Group [Type],5900
128,1,2012,Succession Post Fire: Douglas-fir Group [Type],5400
128,1,2012,Succession Post Fire: Elm/Ash/Cottonwood Group [Type],2700
128,1,2012,Succession Post Fire: Exotic Hardwoods Group [Type],1800
128,1,2012,Succession Post Fire: Exotic Softwoods Group [Type],1800
128,1,2012,Succession Post Fire: Fir/Spruce/Mountain Hemlock Group [Type],3900
128,1,2012,Succession Post Fire: Hemlock/Sitka Spruce Group [Type],800
128,1,2012,Succession Post Fire: Loblolly/Shortleaf Pine Group [Type],2300
128,1,2012,Succession Post Fire: Lodgepole Pine Group [Type],2700
128,1,2012,Succession Post Fire: Longleaf/Slash Pine Group [Type],2400
128,1,2012,Succession Post Fire: Maple/Beech/Birch Group [Type],1900
128,1,2012,Succession Post Fire: Oak/Gum/Cypress Group [Type],2500
128,1,2012,Succession Post Fire: Oak/Hickory Group [Type],1700
128,1,2012,Succession Post Fire: Oak/Pine Group [Type],2500
128,1,2012,Succession Post Fire: Other Western Hardwoods Group [Type],2400
128,1,2012,Succession Post Fire: Other Western Softwood Group [Type],1800
128,1,2012,Succession Post Fire: Pinyon/Juniper Group [Type],2200
128,1,2012,Succession Post Fire: Ponderosa Pine Group [Type],4200
128,1,2012,Succession Post Fire: Redwood Group [Type],1900
128,1,2012,Succession Post Fire: Spruce/Fir Group [Type],2600
128,1,2012,Succession Post Fire: Tanoak/Laurel Group [Type],1800
128,1,2012,Succession Post Fire: Tropical Hardwoods Group [Type],2000
128,1,2012,Succession Post Fire: Western Larch Group [Type],2000
128,1,2012,Succession Post Fire: Western Oak Group [Type],3200
128,1,2012,Succession Post Fire: Western White Pine Group [Type],1700
128,1,2012,Succession Post Fire: White/Red/Jack Pine Group [Type],2000
128,1,2012,Succession: Post Fire Recovery,68600
128,1,2013,Urbanization: Open [Type],48800
128,1,2013,Urbanization: Low [Type],41300
128,1,2013,Urbanization: Medium [Type],26100
128,1,2013,Urbanization: High [Type],6100
128,1,2013,Intensification: Open to Low [Type],2500
128,1,2013,Intensification: Open to Medium [Type],5400
128,1,2013,Intensification: Open to High [Type],800
128,1,2013,Intensification: Low to Medium [Type],200
128,1,2013,Intensification: Low to High [Type],100
128,1,2013,Intensification: Medium to High [Type],300
128,1,2013,Fire: High Severity [Type],135900
128,1,2013,Fire: Medium Severity [Type],401900
128,1,2013,Fire: Low Severity [Type],1738100
128,1,2013,Insect: High Severity [Type],100900
128,1,2013,Insect: Medium Severity [Type],254800
128,1,2013,Insect: Low Severity [Type],551900
128,1,2013,Forest Harvest: Forest Clearcut [Type],2247800
128,1,2013,Forest Harvest: Forest Selection [Type],87900
128,1,2013,Ag Expansion: Pasture [Type],50300
128,1,2013,Ag Expansion: Cropland [Type],360500
128,1,2013,Ag Expansion,410800
128,1,2013,Ag Contraction,88500
128,1,2013,Urbanization,122300
128,1,2013,Intensification,9300
128,1,2013,Fire,2275900
128,1,2013,Insect,907600
128,1,2013,Forest Harvest,2335700
128,1,2013,Ag Contraction: Alder/Maple Group [Type],2700
128,1,2013,Ag Contraction: Aspen/Birch Group [Type],2200
128,1,2013,Ag Contraction: California Mixed Conifer Group [Type],2400
128,1,2013,Ag Contraction: Douglas-fir Group [Type],2400
128,1,2013,Ag Contraction: Elm/Ash/Cottonwood Group [Type],2500
128,1,2013,Ag Contraction: Exotic Hardwoods Group [Type],2400
128,1,2013,Ag Contraction: Exotic Softwoods Group [Type],3000
128,1,2013,Ag Contraction: Fir/Spruce/Mountain Hemlock Group [Type],2300
128,1,2013,Ag Contraction: Hemlock/Sitka Spruce Group [Type],1900
128,1,2013,Ag Contraction: Loblolly/Shortleaf Pine Group [Type],3300
128,1,2013,Ag Contraction: Lodgepole Pine Group [Type],3800
128,1,2013,Ag Contraction: Longleaf/Slash Pine Group [Type],3300
128,1,2013,Ag Contraction: Maple/Beech/Birch Group [Type],2800
128,1,2013,Ag Contraction: Oak/Gum/Cypress Group [Type],3300
128,1,2013,Ag Contraction: Oak/Hickory Group [Type],5600
128,1,2013,Ag Contraction: Oak/Pine Group [Type],2400
128,1,2013,Ag Contraction: Other Western Hardwoods Group [Type],1800
128,1,2013,Ag Contraction: Other Western Softwood Group [Type],3300
128,1,2013,Ag Contraction: Pinyon/Juniper Group [Type],1900
128,1,2013,Ag Contraction: Ponderosa Pine Group [Type],2200
128,1,2013,Ag Contraction: Redwood Group [Type],2800
128,1,2013,Ag Contraction: Spruce/Fir Group [Type],3100
128,1,2013,Ag Contraction: Tanoak/Laurel Group [Type],2000
128,1,2013,Ag Contraction: Tropical Hardwoods Group [Type],2500
128,1,2013,Ag Contraction: Western Larch Group [Type],2300
128,1,2013,Ag Contraction: Western Oak Group [Type],2000
128,1,2013,Ag Contraction: Western White Pine Group [Type],2600
128,1,2013,Ag Contraction: White/Red/Jack Pine Group [Type],2700
128,1,2013,Ag Contraction: Grassland [Type],3600
128,1,2013,Ag Contraction: Shrubland [Type],3300
128,1,2013,Ag Contraction: Wetland Herbaceous [Type],3700
128,1,2013,Ag Contraction: Wetland Woody [Type],2400
128,1,2013,Ag Contraction: Cropland,88500
128,1,2013,Ag Contraction: Pasture,88500
128,1,2013,Succession Post Fire: Alder/Maple Group [Type],1700
128,1,2013,Succession Post Fire: Aspen/Birch Group [Type],2900
128,1,2013,Succession Post Fire: California Mixed Conifer Group [Type],4500
128,1,2013,Succession Post Fire: Douglas-fir Group [Type],5000
128,1,2013,Succession Post Fire: Elm/Ash/Cottonwood Group [Type],1300
128,1,2013,Succession Post Fire: Exotic Hardwoods Group [Type],1800
128,1,2013,Succession Post Fire: Exotic Softwoods Group [Type],1800
128,1,2013,Succession Post Fire: Fir/Spruce/Mountain Hemlock Group [Type],3500
128,1,2013,Succession Post Fire: Hemlock/Sitka Spruce Group [Type],2500
128,1,2013,Succession Post Fire: Loblolly/Shortleaf Pine Group [Type],2000
128,1,2013,Succession Post Fire: Lodgepole Pine Group [Type],2300
128,1,2013,Succession Post Fire: Longleaf/Slash Pine Group [Type],1300
128,1,2013,Succession Post Fire: Maple/Beech/Birch Group [Type],1100
128,1,2013,Succession Post Fire: Oak/Gum/Cypress Group [Type],1300
128,1,2013,Succession Post Fire: Oak/Hickory Group [Type],2700
128,1,2013,Succession Post Fire: Oak/Pine Group [Type],1300
128,1,2013,Succession Post Fire: Other Western Hardwoods Group [Type],2400
128,1,2013,Succession Post Fire: Other Western Softwood Group [Type],1600
128,1,2013,Succession Post Fire: Pinyon/Juniper Group [Type],2000
128,1,2013,Succession Post Fire: Ponderosa Pine Group [Type],4400
128,1,2013,Succession Post Fire: Redwood Group [Type],1300
128,1,2013,Succession Post Fire: Spruce/Fir Group [Type],1400
128,1,2013,Succession Post Fire: Tanoak/Laurel Group [Type],2100
128,1,2013,Succession Post Fire: Tropical Hardwoods Group [Type],1800
128,1,2013,Succession Post Fire: Western Larch Group [Type],2200
128,1,2013,Succession Post Fire: Western Oak Group [Type],3100
128,1,2013,Succession Post Fire: Western White Pine Group [Type],2200
128,1,2013,Succession Post Fire: White/Red/Jack Pine Group [Type],1100
128,1,2013,Succession: Post Fire Recovery,62600
128,1,2014,Urbanization: Open [Type],53200
128,1,2014,Urbanization: Low [Type],37200
128,1,2014,Urbanization: Medium [Type],24500
128,1,2014,Urbanization: High [Type],7900
128,1,2014,Intensification: Open to Low [Type],2600
128,1,2014,Intensification: Open to Medium [Type],4100
128,1,2014,Intensification: Open to High [Type],400
128,1,2014,Intensification: Low to Medium [Type],300
128,1,2014,Intensification: Low to High [Type],700
128,1,2014,Intensification: Medium to High [Type],300
128,1,2014,Fire: High Severity [Type],74800
128,1,2014,Fire: Medium Severity [Type],166000
128,1,2014,Fire: Low Severity [Type],471200
128,1,2014,Insect: High Severity [Type],132700
128,1,2014,Insect: Medium Severity [Type],333900
128,1,2014,Insect: Low Severity [Type],684300
128,1,2014,Forest Harvest: Forest Clearcut [Type],1982900
128,1,2014,Forest Harvest: Forest Selection [Type],91500
128,1,2014,Ag Expansion: Pasture [Type],54600
128,1,2014,Ag Expansion: Cropland [Type],360700
128,1,2014,Ag Expansion,415300
128,1,2014,Ag Contraction,95600
128,1,2014,Urbanization,122800
128,1,2014,Intensification,8400
128,1,2014,Fire,712000
128,1,2014,Insect,1150900
128,1,2014,Forest Harvest,2074400
128,1,2014,Ag Contraction: Alder/Maple Group [Type],3000
128,1,2014,Ag Contraction: Aspen/Birch Group [Type],2600
128,1,2014,Ag Contraction: California Mixed Conifer Group [Type],2300
128,1,2014,Ag Contraction: Douglas-fir Group [Type],2200
128,1,2014,Ag Contraction: Elm/Ash/Cottonwood Group [Type],3000
128,1,2014,Ag Contraction: Exotic Hardwoods Group [Type],3400
128,1,2014,Ag Contraction: Exotic Softwoods Group [Type],1800
128,1,2014,Ag Contraction: Fir/Spruce/Mountain Hemlock Group [Type],3200
128,1,2014,Ag Contraction: Hemlock/Sitka Spruce Group [Type],2000
128,1,2014,Ag Contraction: Loblolly/Shortleaf Pine Group [Type],4400
128,1,2014,Ag Contraction: Lodgepole Pine Group [Type],2900
128,1,2014,Ag Contraction: Longleaf/Slash Pine Group [Type],2200
128,1,2014,Ag Contraction: Maple/Beech/Birch Group [Type],3700
128,1,2014,Ag Contraction: Oak/Gum/Cypress Group [Type],3600
128,1,2014,Ag Contraction: Oak/Hickory Group [Type],6000
128,1,2014,Ag Contraction: Oak/Pine Group [Type],3000
128,1,2014,Ag Contraction: Other Western Hardwoods Group [Type],2700
128,1,2014,Ag Contraction: Other Western Softwood Group [Type],2600
128,1,2014,Ag Contraction: Pinyon/Juniper Group [Type],2600
128,1,2014,Ag Contraction: Ponderosa Pine Group [Type],3100
128,1,2014,Ag Contraction: Redwood Group [Type],2400
128,1,2014,Ag Contraction: Spruce/Fir Group [Type],3400
128,1,2014,Ag Contraction: Tanoak/Laurel Group [Type],2900
128,1,2014,Ag Contraction: Tropical Hardwoods Group [Type],2400
128,1,2014,Ag Contraction: Western Larch Group [Type],2200
128,1,2014,Ag Contraction: Western Oak Group [Type],2400
128,1,2014,Ag Contraction: Western White Pine Group [Type],1700
128,1,2014,Ag Contraction: White/Red/Jack Pine Group [Type],2600
128,1,2014,Ag Contraction: Grassland [Type],3900
128,1,2014,Ag Contraction: Shrubland [Type],3900
128,1,2014,Ag Contraction: Wetland Herbaceous [Type],3200
128,1,2014,Ag Contraction: Wetland Woody [Type],4300
128,1,2014,Ag Contraction: Cropland,95600
128,1,2014,Ag Contraction: Pasture,95600
128,1,2014,Succession Post Fire: Alder/Maple Group [Type],1000
128,1,2014,Succession Post Fire: Aspen/Birch Group [Type],1800
128,1,2014,Succession Post Fire: California Mixed Conifer Group [Type],4100
128,1,2014,Succession Post Fire: Douglas-fir Group [Type],3700
128,1,2014,Succession Post Fire: Elm/Ash/Cottonwood Group [Type],1500
128,1,2014,Succession Post Fire: Exotic Hardwoods Group [Type],1800
128,1,2014,Succession Post Fire: Exotic Softwoods Group [Type],2000
128,1,2014,Succession Post Fire: Fir/Spruce/Mountain Hemlock Group [Type],3300
128,1,2014,Succession Post Fire: Hemlock/Sitka Spruce Group [Type],1200
128,1,2014,Succession Post Fire: Loblolly/Shortleaf Pine Group [Type],2600
128,1,2014,Succession Post Fire: Lodgepole Pine Group [Type],3000
128,1,2014,Succession Post Fire: Longleaf/Slash Pine Group [Type],2500
128,1,2014,Succession Post Fire: Maple/Beech/Birch Group [Type],1300
128,1,2014,Succession Post Fire: Oak/Gum/Cypress Group [Type],1700
128,1,2014,Succession Post Fire: Oak/Hickory Group [Type],1600
128,1,2014,Succession Post Fire: Oak/Pine Group [Type],1900
128,1,2014,Succession Post Fire: Other Western Hardwoods Group [Type],1400
128,1,2014,Succession Post Fire: Other Western Softwood Group [Type],1700
128,1,2014,Succession Post Fire: Pinyon/Juniper Group [Type],2500
128,1,2014,Succession Post Fire: Ponderosa Pine Group [Type],4400
128,1,2014,Succession Post Fire: Redwood Group [Type],1000
128,1,2014,Succession Post Fire: Spruce/Fir Group [Type],700
128,1,2014,Succession Post Fire: Tanoak/Laurel Group [Type],1500
128,1,2014,Succession Post Fire: Tropical Hardwoods Group [Type],2300
128,1,2014,Succession Post Fire: Western Larch Group [Type],1500
128,1,2014,Succession Post Fire: Western Oak Group [Type],2900
128,1,2014,Succession Post Fire: Western White Pine Group [Type],2300
128,1,2014,Succession Post Fire: White/Red/Jack Pine Group [Type],1400
128,1,2014,Succession: Post Fire Recovery,58600
128,1,2015,Urbanization: Open [Type],46500
128,1,2015,Urbanization: Low [Type],35000
128,1,2015,Urbanization: Medium [Type],28300
128,1,2015,Urbanization: High [Type],7500
128,1,2015,Intensification: Open to Low [Type],1800
128,1,2015,Intensification: Open to Medium [Type],4900
128,1,2015,Intensification: Open to High [Type],700
128,1,2015,Intensification: Low to Medium [Type],1000
128,1,2015,Intensification: Low to High [Type],600
128,1,2015,Intensification: Medium to High [Type],800
128,1,2015,Fire: High Severity [Type],146700
128,1,2015,Fire: Medium Severity [Type],230200
128,1,2015,Fire: Low Severity [Type],695500
128,1,2015,Insect: High Severity [Type],327200
128,1,2015,Insect: Medium Severity [Type],505300
128,1,2015,Insect: Low Severity [Type],728000
128,1,2015,Forest Harvest: Forest Clearcut [Type],2648500
128,1,2015,Forest Harvest: Forest Selection [Type],173100
128,1,2015,Ag Expansion: Pasture [Type],50900
128,1,2015,Ag Expansion: Cropland [Type],343800
128,1,2015,Ag Expansion,394700
128,1,2015,Ag Contraction,93900
128,1,2015,Urbanization,117300
128,1,2015,Intensification,9800
128,1,2015,Fire,1072400
128,1,2015,Insect,1560500
128,1,2015,Forest Harvest,2821600
128,1,2015,Ag Contraction: Alder/Maple Group [Type],2400
128,1,2015,Ag Contraction: Aspen/Birch Group [Type],3400
128,1,2015,Ag Contraction: California Mixed Conifer Group [Type],3300
128,1,2015,Ag Contraction: Douglas-fir Group [Type],2800
128,1,2015,Ag Contraction: Elm/Ash/Cottonwood Group [Type],2700
128,1,2015,Ag Contraction: Exotic Hardwoods Group [Type],2800
128,1,2015,Ag Contraction: Exotic Softwoods Group [Type],3500
128,1,2015,Ag Contraction: Fir/Spruce/Mountain Hemlock Group [Type],2600
128,1,2015,Ag Contraction: Hemlock/Sitka Spruce Group [Type],2200
128,1,2015,Ag Contraction: Loblolly/Shortleaf Pine Group [Type],4100
128,1,2015,Ag Contraction: Lodgepole Pine Group [Type],2200
128,1,2015,Ag Contraction: Longleaf/Slash Pine Group [Type],2200
128,1,2015,Ag Contraction: Maple/Beech/Birch Group [Type],3200
128,1,2015,Ag Contraction: Oak/Gum/Cypress Group [Type],3300
128,1,2015,Ag Contraction: Oak/Hickory Group [Type],6400
128,1,2015,Ag Contraction: Oak/Pine Group [Type],4100
128,1,2015,Ag Contraction: Other Western Hardwoods Group [Type],2300
128,1,2015,Ag Contraction: Other Western Softwood Group [Type],2000
128,1,2015,Ag Contraction: Pinyon/Juniper Group [Type],2200
128,1,2015,Ag Contraction: Ponderosa Pine Group [Type],2700
128,1,2015,Ag Contraction: Redwood Group [Type],2600
128,1,2015,Ag Contraction: Spruce/Fir Group [Type],3700
128,1,2015,Ag Contraction: Tanoak/Laurel Group [Type],3100
128,1,2015,Ag Contraction: Tropical Hardwoods Group [Type],2600
128,1,2015,Ag Contraction: Western Larch Group [Type],2600
128,1,2015,Ag Contraction: Western Oak Group [Type],2400
128,1,2015,Ag Contraction: Western White Pine Group [Type],1600
128,1,2015,Ag Contraction: White/Red/Jack Pine Group [Type],2600
128,1,2015,Ag Contraction: Grassland [Type],3500
128,1,2015,Ag Contraction: Shrubland [Type],3700
128,1,2015,Ag Contraction: Wetland Herbaceous [Type],3100
128,1,2015,Ag Contraction: Wetland Woody [Type],2000
128,1,2015,Ag Contraction: Cropland,93900
128,1,2015,Ag Contraction: Pasture,93900
128,1,2015,Succession Post Fire: Alder/Maple Group [Type],1700
128,1,2015,Succession Post Fire: Aspen/Birch Group [Type],1200
128,1,2015,Succession Post Fire: California Mixed Conifer Group [Type],3500
128,1,2015,Succession Post Fire: Douglas-fir Group [Type],4300
128,1,2015,Succession Post Fire: Elm/Ash/Cottonwood Group [Type],2200
128,1,2015,Succession Post Fire: Exotic Hardwoods Group [Type],1200
128,1,2015,Succession Post Fire: Exotic Softwoods Group [Type],1700
128,1,2015,Succession Post Fire: Fir/Spruce/Mountain Hemlock Group [Type],4300
128,1,2015,Succession Post Fire: Hemlock/Sitka Spruce Group [Type],2300
128,1,2015,Succession Post Fire: Loblolly/Shortleaf Pine Group [Type],3000
128,1,2015,Succession Post Fire: Lodgepole Pine Group [Type],2400
128,1,2015,Succession Post Fire: Longleaf/Slash Pine Group [Type],1900
128,1,2015,Succession Post Fire: Maple/Beech/Birch Group [Type],1800
128,1,2015,Succession Post Fire: Oak/Gum/Cypress Group [Type],2300
128,1,2015,Succession Post Fire: Oak/Hickory Group [Type],2000
128,1,2015,Succession Post Fire: Oak/Pine Group [Type],1300
128,1,2015,Succession Post Fire: Other Western Hardwoods Group [Type],2100
128,1,2015,Succession Post Fire: Other Western Softwood Group [Type],2100
128,1,2015,Succession Post Fire: Pinyon/Juniper Group [Type],2000
128,1,2015,Succession Post Fire: Ponderosa Pine Group [Type],4000
128,1,2015,Succession Post Fire: Redwood Group [Type],1700
128,1,2015,Succession Post Fire: Spruce/Fir Group [Type],1900
128,1,2015,Succession Post Fire: Tanoak/Laurel Group [Type],2200
128,1,2015,Succession Post Fire: Tropical Hardwoods Group [Type],2200
128,1,2015,Succession Post Fire: Western Larch Group [Type],1400
128,1,2015,Succession Post Fire: Western Oak Group [Type],3000
128,1,2015,Succession Post Fire: Western White Pine Group [Type],2300
128,1,2015,Succession Post Fire: White/Red/Jack Pine Group [Type],1600
128,1,2015,Succession: Post Fire Recovery,63600
128,1,2016,Urbanization: Open [Type],39300
128,1,2016,Urbanization: Low [Type],26800
128,1,2016,Urbanization: Medium [Type],22800
128,1,2016,Urbanization: High [Type],5200
128,1,2016,Intensification: Open to Low [Type],1700
128,1,2016,Intensification: Open to Medium [Type],3600
128,1,2016,Intensification: Open to High [Type],200
128,1,2016,Intensification: Low to Medium [Type],1300
128,1,2016,Intensification: Low to High [Type],1000
128,1,2016,Intensification: Medium to High [Type],1800
128,1,2016,Fire: High Severity [Type],109200
128,1,2016,Fire: Medium Severity [Type],200100
128,1,2016,Fire: Low Severity [Type],646000
128,1,2016,Forest Harvest: Forest Clearcut [Type],2287400
128,1,2016,Forest Harvest: Forest Selection [Type],160900
128,1,2016,Ag Expansion: Pasture [Type],42800
128,1,2016,Ag Expansion: Cropland [Type],276900
128,1,2016,Ag Expansion,319700
128,1,2016,Ag Contraction,78900
128,1,2016,Urbanization,94100
128,1,2016,Intensification,9600
128,1,2016,Fire,955300
128,1,2016,Forest Harvest,2448300
128,1,2016,Ag Contraction: Alder/Maple Group [Type],3100
128,1,2016,Ag Contraction: Aspen/Birch Group [Type],2500
128,1,2016,Ag Contraction: California Mixed Conifer Group [Type],2900
128,1,2016,Ag Contraction: Douglas-fir Group [Type],2300
128,1,2016,Ag Contraction: Elm/Ash/Cottonwood Group [Type],2700
128,1,2016,Ag Contraction: Exotic Hardwoods Group [Type],2300
128,1,2016,Ag Contraction: Exotic Softwoods Group [Type],2100
128,1,2016,Ag Contraction: Fir/Spruce/Mountain Hemlock Group [Type],1700
128,1,2016,Ag Contraction: Hemlock/Sitka Spruce Group [Type],2300
128,1,2016,Ag Contraction: Loblolly/Shortleaf Pine Group [Type],4300
128,1,2016,Ag Contraction: Lodgepole Pine Group [Type],1900
128,1,2016,Ag Contraction: Longleaf/Slash Pine Group [Type],1500
128,1,2016,Ag Contraction: Maple/Beech/Birch Group [Type],2700
128,1,2016,Ag Contraction: Oak/Gum/Cypress Group [Type],2900
128,1,2016,Ag Contraction: Oak/Hickory Group [Type],5200
128,1,2016,Ag Contraction: Oak/Pine Group [Type],2200
128,1,2016,Ag Contraction: Other Western Hardwoods Group [Type],1800
128,1,2016,Ag Contraction: Other Western Softwood Group [Type],2300
128,1,2016,Ag Contraction: Pinyon/Juniper Group [Type],1900
128,1,2016,Ag Contraction: Ponderosa Pine Group [Type],1500
128,1,2016,Ag Contraction: Redwood Group [Type],2400
128,1,2016,Ag Contraction: Spruce/Fir Group [Type],2100
128,1,2016,Ag Contraction: Tanoak/Laurel Group [Type],1400
128,1,2016,Ag Contraction: Tropical Hardwoods Group [Type],2300
128,1,2016,Ag Contraction: Western Larch Group [Type],1500
128,1,2016,Ag Contraction: Western Oak Group [Type],2800
128,1,2016,Ag Contraction: Western White Pine Group [Type],2000
128,1,2016,Ag Contraction: White/Red/Jack Pine Group [Type],3000
128,1,2016,Ag Contraction: Grassland [Type],2700
128,1,2016,Ag Contraction: Shrubland [Type],2400
128,1,2016,Ag Contraction: Wetland Herbaceous [Type],3900
128,1,2016,Ag Contraction: Wetland Woody [Type],2300
128,1,2016,Ag Contraction: Cropland,78900
128,1,2016,Ag Contraction: Pasture,78900
128,1,2016,Succession Post Fire: Alder/Maple Group [Type],2100
128,1,2016,Succession Post Fire: Aspen/Birch Group [Type],1800
128,1,2016,Succession Post Fire: California Mixed Conifer Group [Type],4400
128,1,2016,Succession Post Fire: Douglas-fir Group [Type],4700
128,1,2016,Succession Post Fire: Elm/Ash/Cottonwood Group [Type],1700
128,1,2016,Succession Post Fire: Exotic Hardwoods Group [Type],1600
128,1,2016,Succession Post Fire: Exotic Softwoods Group [Type],2100
128,1,2016,Succession Post Fire: Fir/Spruce/Mountain Hemlock Group [Type],4500
128,1,2016,Succession Post Fire: Hemlock/Sitka Spruce Group [Type],1800
128,1,2016,Succession Post Fire: Loblolly/Shortleaf Pine Group [Type],1400
128,1,2016,Succession Post Fire: Lodgepole Pine Group [Type],2000
128,1,2016,Succession Post Fire: Longleaf/Slash Pine Group [Type],1600
