ScenarioID,Iteration,Timestep,StockGroupID,Amount
128,1,2013,Biomass: Fine Root [Type],458111246.4582888
128,1,2013,Biomass: Foliage [Type],911052168.9632099
128,1,2013,Biomass: Merchantable [Type],9059411556.45235
128,1,2013,Biomass: Other Wood [Type],4669470060.091579
128,1,2013,DOM: Aboveground Fast [Type],1384787268.5028856
128,1,2013,DOM: Aboveground Medium [Type],1306648348.8830585
128,1,2013,DOM: Aboveground Slow [Type],6932521918.233548
128,1,2013,DOM: Aboveground Very Fast [Type],861045187.0212582
128,1,2013,DOM: Belowground Fast [Type],239733697.70480773
128,1,2013,DOM: Belowground Slow [Type],23499228453.90102
128,1,2013,DOM: Belowground Very Fast [Type],138149944.74691603
128,1,2013,DOM: Black Carbon [Type],0
128,1,2013,DOM: Snag Branch [Type],283983745.9600793
128,1,2013,DOM: Snag Stem [Type],923246296.3144952
128,1,2013,Forestry Sector [Type],670268973.6195699
128,1,2013,Atmosphere [Type],-2505968353.5693502
128,1,2013,Black Carbon [Type],0
128,1,2013,Peat [Type],0
128,1,2013,Biomass: Aboveground,14639933785.50715
128,1,2013,Biomass: Belowground,3449424751.605612
128,1,2013,Biomass: Total,18089358537.11276
128,1,2013,DOM: Aboveground,1207230042.274575
128,1,2013,DOM: Belowground,34362114818.99353
128,1,2013,DOM: Total,35569344861.26811
128,1,2013,Total Ecosystem,53658703398.38084
128,1,2013,DOM: Deadwood,2753612088.86244
128,1,2013,DOM: Litter,9178354373.757694
128,1,2013,DOM: Soil,23637378398.647923
128,1,2013,DOM: Standing Deadwood,1207230042.274575
128,1,2013,DOM: Down Deadwood,1546382046.5878656
128,1,2014,Atmosphere: CH4 [Type],1297693.9825844765
128,1,2014,Atmosphere: CO2 [Type],116584472.0816012
128,1,2014,Atmosphere: CO [Type],11652501.420597222
128,1,2014,Biomass: Coarse Root [Type],3010873194.2572036
128,1,2014,Biomass: Fine Root [Type],465203010.1189123
128,1,2014,Biomass: Foliage [Type],922361101.7111511
128,1,2014,Biomass: Merchantable [Type],9139064330.811708
128,1,2014,Biomass: Other Wood [Type],4696504294.8005905
128,1,2014,DOM: Aboveground Fast [Type],1397132019.7045798
128,1,2014,DOM: Aboveground Medium [Type],1299232400.6093764
128,1,2014,DOM: Aboveground Slow [Type],6922116532.748175
128,1,2014,DOM: Aboveground Very Fast [Type],899760548.6889296
128,1,2014,DOM: Belowground Fast [Type],241561539.22567955
128,1,2014,DOM: Belowground Slow [Type],23495209706.156036
128,1,2014,DOM: Belowground Very Fast [Type],144956100.15527087
128,1,2014,DOM: Black Carbon [Type],0
128,1,2014,DOM: Snag Branch [Type],284326323.1477776
128,1,2014,DOM: Snag Stem [Type],931207460.7855654
128,1,2014,Forestry Sector [Type],740571782.7508658
128,1,2014,Atmosphere [Type],-2768229635.1917233
128,1,2014,Black Carbon [Type],0
128,1,2014,Peat [Type],0
128,1,2014,Biomass: Aboveground,14757929727.323444
128,1,2014,Biomass: Belowground,3476076204.3761168
128,1,2014,Biomass: Total,18234005931.69956
128,1,2014,DOM: Aboveground,1215533783.9333427
128,1,2014,DOM: Belowground,34399968847.288055
128,1,2014,DOM: Total,35615502631.2214
128,1,2014,Total Ecosystem,53849508562.921
128,1,2014,DOM: Deadwood,2756327723.7683983
128,1,2014,DOM: Litter,9219009101.141685
128,1,2014,DOM: Soil,23640165806.31131
128,1,2014,DOM: Standing Deadwood,1215533783.9333427
128,1,2014,DOM: Down Deadwood,1540793939.8350556
128,1,2015,Atmosphere: CH4 [Type],1410714.9139692283
128,1,2015,Atmosphere: CO2 [Type],126759184.47337796
128,1,2015,Atmosphere: CO [Type],12669569.062713696
128,1,2015,Biomass: Coarse Root [Type],3023772158.056766
128,1,2015,Biomass: Fine Root [Type],484991974.3802347
128,1,2015,Biomass: Foliage [Type],942214973.486588
128,1,2015,Biomass: Merchantable [Type],9193160412.744898
128,1,2015,Biomass: Other Wood [Type],4717511422.850006
128,1,2015,DOM: Aboveground Fast [Type],1406230617.5601482
128,1,2015,DOM: Aboveground Medium [Type],1294452707.2140248
128,1,2015,DOM: Aboveground Slow [Type],6909327477.838719
128,1,2015,DOM: Aboveground Very Fast [Type],874783010.3357022
128,1,2015,DOM: Belowground Fast [Type],244271058.04805723
128,1,2015,DOM: Belowground Slow [Type],23489979871.188084
128,1,2015,DOM: Belowground Very Fast [Type],137559217.63030666
128,1,2015,DOM: Black Carbon [Type],0
128,1,2015,DOM: Snag Branch [Type],283659882.48202264
128,1,2015,DOM: Snag Stem [Type],938843491.3987056
128,1,2015,Forestry Sector [Type],835820056.1666073
128,1,2015,Atmosphere [Type],-2981061961.388081
128,1,2015,Black Carbon [Type],0
128,1,2015,Peat [Type],0
128,1,2015,Biomass: Aboveground,14852886809.081486
128,1,2015,Biomass: Belowground,3508764132.437
128,1,2015,Biomass: Total,18361650941.518494
128,1,2015,DOM: Aboveground,1222503373.880729
128,1,2015,DOM: Belowground,34356603959.815052
128,1,2015,DOM: Total,35579107333.69578
128,1,2015,Total Ecosystem,53940758275.21427
128,1,2015,DOM: Deadwood,2761227139.1428103
128,1,2015,DOM: Litter,9190341105.734575
128,1,2015,DOM: Soil,23627539088.818386
128,1,2015,DOM: Standing Deadwood,1222503373.880729
128,1,2015,DOM: Down Deadwood,1538723765.2620816
128,1,2016,Atmosphere: CH4 [Type],1499562.798999479
128,1,2016,Atmosphere: CO2 [Type],134755489.46052608
128,1,2016,Atmosphere: CO [Type],13468879.085820897
